filename,timestamp,window_title,roi,width,height,diff
map_20260317_093752_0040.png,20260317_093752,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.9983
map_20260317_093755_0041.png,20260317_093755,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,16.5261
map_20260317_093756_0042.png,20260317_093756,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,13.6865
map_20260317_093757_0043.png,20260317_093757,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,13.7737
map_20260317_093759_0044.png,20260317_093759,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,2.6104
map_20260317_093800_0045.png,20260317_093800,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,13.3745
map_20260317_093802_0046.png,20260317_093802,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,16.2336
map_20260317_093804_0047.png,20260317_093804,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,15.0571
map_20260317_093805_0048.png,20260317_093805,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,12.1282
map_20260317_093809_0049.png,20260317_093809,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.7498
map_20260317_093810_0050.png,20260317_093810,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,14.6990
map_20260317_093811_0051.png,20260317_093811,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,15.6506
map_20260317_093812_0052.png,20260317_093812,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,13.4009
map_20260317_093815_0053.png,20260317_093815,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.8086
map_20260317_093816_0054.png,20260317_093816,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,11.7378
map_20260317_093825_0055.png,20260317_093825,三国志·战略版 电脑模拟器 1358.1777,"0.10,0.08,0.80,0.84",958,566,7.8779
